datum,partei,rolling_average,sz_err,ci_higher,ci_lower
2017-04-03,SPD,0.323296385750022,0.0221463874752006,0.345442773225222,0.301149998274821
2017-04-03,Grüne,0.0714776158026395,0.0122455438626758,0.0837231596653153,0.0592320719399638
2017-04-03,FDP,0.060433882515311,0.0112616975761235,0.0716955800914345,0.0491721849391874
2017-04-03,Linke,0.0808712153885966,0.0128801371517295,0.0937513525403261,0.0679910782368671
2017-04-03,AfD,0.0829509186578107,0.0131187828862244,0.0960697015440352,0.0698321357715863
2017-04-04,CDU/CSU,0.336957722174288,0.0223744659188956,0.359332188093184,0.314583256255393
2017-04-04,SPD,0.316823554788611,0.0220416540120794,0.33886520880069,0.294781900776532
2017-04-04,Grüne,0.0714779982743745,0.0122482855910267,0.0837262838654012,0.0592297126833477
2017-04-04,FDP,0.0582761000862813,0.0110982053494392,0.0693743054357205,0.0471778947368421
2017-04-04,Linke,0.0830293356341674,0.0130080353753236,0.0960373710094909,0.0700213002588438
2017-04-04,AfD,0.0851121656600518,0.0132576980155306,0.0983698636755824,0.0718544676445211
2017-04-07,CDU/CSU,0.338178881142663,0.0222560737969733,0.360434954939636,0.31592280734569
2017-04-07,SPD,0.316870005101173,0.0219056597517429,0.338775664852916,0.29496434534943
2017-04-07,Grüne,0.0714563849685428,0.0121709122598198,0.0836272972283625,0.059285472708723
2017-04-07,FDP,0.0581550756674035,0.0110223839483081,0.0691774596157116,0.0471326917190954
2017-04-07,Linke,0.0829850365584084,0.0129257991838123,0.0959108357422207,0.0700592373745962
2017-04-07,AfD,0.0851836422377147,0.0131782111885734,0.0983618534262881,0.0720054310491413
2017-04-08,CDU/CSU,0.341974522292994,0.0228103750884643,0.364784897381458,0.319164147204529
2017-04-08,SPD,0.316338021939137,0.0223937995399858,0.338731821479122,0.293944222399151
2017-04-08,Grüne,0.0715153927813164,0.0124477131988677,0.083963105980184,0.0590676795824487
2017-04-08,FDP,0.0563481953290871,0.0111164596602972,0.0674646549893843,0.0452317356687898
2017-04-08,Linke,0.0831059801840057,0.0132189746992215,0.0963249548832272,0.0698870054847842
2017-04-08,AfD,0.087125796178344,0.0135959341825902,0.100721730360934,0.0735298619957537
2017-04-10,CDU/CSU,0.343776656933015,0.0228433802318379,0.366620037164853,0.320933276701177
2017-04-10,SPD,0.314539421290151,0.0223673949208035,0.336906816210955,0.292172026369348
2017-04-10,Grüne,0.0715171223785506,0.0124481718431997,0.0839652942217503,0.0590689505353508
2017-04-10,FDP,0.0563458985930449,0.0111165649057606,0.0674624634988054,0.0452293336872843
2017-04-10,Linke,0.0822059994690735,0.0131634961507831,0.0953694956198567,0.0690425033182904
2017-04-10,AfD,0.0889213343951863,0.0137058154145651,0.102627149809751,0.0752155189806212
2017-04-11,CDU/CSU,0.343780962491154,0.0228400946567587,0.366621057147912,0.320940867834395
2017-04-11,SPD,0.31674805378627,0.02240383492569,0.33915188871196,0.29434421886058
2017-04-11,Grüne,0.0715167197452229,0.0124453069709837,0.0839620267162067,0.0590714127742392
2017-04-11,FDP,0.0585593595187544,0.0112842321302194,0.0698435916489738,0.047275127388535
2017-04-11,Linke,0.0799929228591649,0.0130322868011323,0.0930252096602972,0.0669606360580326
2017-04-11,AfD,0.0889189667374381,0.0137049991153574,0.102623965852795,0.0752139676220807
2017-04-13,CDU/CSU,0.345363659509463,0.0224836442332173,0.36784730374268,0.322880015276245
2017-04-13,SPD,0.31560553339557,0.0219924603241959,0.337597993719766,0.293613073071374
2017-04-13,Grüne,0.0718615802427226,0.0122453475345837,0.0841069277773063,0.0596162327081389
2017-04-13,FDP,0.058617924127981,0.0110932131036239,0.0697111372316049,0.0475247110243571
2017-04-13,Linke,0.0795866926928626,0.0127890223202919,0.0923757150131545,0.0667976703725707
2017-04-13,AfD,0.0897759484002376,0.0135001306967665,0.103276079097004,0.0762758177034711
2017-04-15,CDU/CSU,0.345544409102031,0.0219957654351195,0.36754017453715,0.323548643666911
2017-04-15,SPD,0.31219313269717,0.0214583916483158,0.333651524345486,0.290734741048854
2017-04-15,Grüne,0.0717890057907185,0.0119760386591632,0.0837650444498817,0.0598129671315553
2017-04-15,FDP,0.0602687382758339,0.0109932395400049,0.0712619778158388,0.0492754987358291
2017-04-15,Linke,0.081589593018514,0.0126279137101378,0.0942175067286518,0.0689616793083762
2017-04-15,AfD,0.0897846831416687,0.0132059016393443,0.102990584781013,0.0765787815023244
2017-04-19,CDU/CSU,0.347193282791229,0.0220155995760985,0.369208882367327,0.32517768321513
2017-04-19,CDU/CSU,0.347193282791229,0.0220155995760985,0.369208882367327,0.32517768321513
2017-04-19,CDU/CSU,0.347193282791229,0.0220155995760985,0.369208882367327,0.32517768321513
2017-04-19,CDU/CSU,0.347193282791229,0.0220155995760985,0.369208882367327,0.32517768321513
2017-04-19,SPD,0.310535583272194,0.0214236390315481,0.331959222303742,0.289111944240646
2017-04-19,SPD,0.310535583272194,0.0214236390315481,0.331959222303742,0.289111944240646
2017-04-19,SPD,0.310535583272194,0.0214236390315481,0.331959222303742,0.289111944240646
2017-04-19,SPD,0.310535583272194,0.0214236390315481,0.331959222303742,0.289111944240646
2017-04-19,Grüne,0.0689145675389256,0.0117687331865982,0.0806833007255238,0.0571458343523274
2017-04-19,Grüne,0.0689145675389256,0.0117687331865982,0.0806833007255238,0.0571458343523274
2017-04-19,Grüne,0.0689145675389256,0.0117687331865982,0.0806833007255238,0.0571458343523274
2017-04-19,Grüne,0.0689145675389256,0.0117687331865982,0.0806833007255238,0.0571458343523274
2017-04-19,FDP,0.0602718676122931,0.0109920542920029,0.0712639219042961,0.0492798133202902
2017-04-19,FDP,0.0602718676122931,0.0109920542920029,0.0712639219042961,0.0492798133202902
2017-04-19,FDP,0.0602718676122931,0.0109920542920029,0.0712639219042961,0.0492798133202902
2017-04-19,FDP,0.0602718676122931,0.0109920542920029,0.0712639219042961,0.0492798133202902
2017-04-19,Linke,0.0844623787397081,0.0127943922719491,0.0972567710116573,0.071667986467759
2017-04-19,Linke,0.0844623787397081,0.0127943922719491,0.0972567710116573,0.071667986467759
2017-04-19,Linke,0.0844623787397081,0.0127943922719491,0.0972567710116573,0.071667986467759
2017-04-19,Linke,0.0844623787397081,0.0127943922719491,0.0972567710116573,0.071667986467759
2017-04-19,AfD,0.089792940409228,0.0132012358359827,0.102994176245211,0.0765917045732453
2017-04-19,AfD,0.089792940409228,0.0132012358359827,0.102994176245211,0.0765917045732453
2017-04-19,AfD,0.089792940409228,0.0132012358359827,0.102994176245211,0.0765917045732453
2017-04-19,AfD,0.089792940409228,0.0132012358359827,0.102994176245211,0.0765917045732453
2017-04-20,CDU/CSU,0.348340883836225,0.0224505085904778,0.370791392426703,0.325890375245747
2017-04-20,SPD,0.309763227626293,0.0218071852295068,0.3315704128558,0.287956042396786
2017-04-20,Grüne,0.0675779981194974,0.0118847636550132,0.0794627617745106,0.0556932344644841
2017-04-20,FDP,0.0602850670997521,0.0111997033934524,0.0714847704932045,0.0490853637062997
2017-04-20,Linke,0.0859629028122062,0.0131485263697752,0.0991114291819814,0.072814376442431
2017-04-20,AfD,0.0880135054278143,0.0133471305239764,0.101360635951791,0.0746663749038379
2017-04-22,CDU/CSU,0.349504449648712,0.0235941114754098,0.373098561124122,0.325910338173302
2017-04-22,SPD,0.309740515222482,0.0228974594847775,0.33263797470726,0.286843055737705
2017-04-22,Grüne,0.0660229508196721,0.0123520234192037,0.0783749742388759,0.0536709274004684
2017-04-22,FDP,0.0589896955503513,0.0116260693208431,0.0706157648711944,0.0473636262295082
2017-04-22,Linke,0.085575644028103,0.0137923007025761,0.0993679447306792,0.0717833433255269
2017-04-22,AfD,0.0878229508196721,0.014009955971897,0.101832906791569,0.0738129948477752
2017-04-25,CDU/CSU,0.352125748502994,0.0236222034056886,0.375747951908683,0.328503545097305
2017-04-25,CDU/CSU,0.352125748502994,0.0236222034056886,0.375747951908683,0.328503545097305
2017-04-25,CDU/CSU,0.352125748502994,0.0236222034056886,0.375747951908683,0.328503545097305
2017-04-25,CDU/CSU,0.352125748502994,0.0236222034056886,0.375747951908683,0.328503545097305
2017-04-25,SPD,0.306170471556886,0.0228127816242515,0.328983253181138,0.283357689932635
2017-04-25,SPD,0.306170471556886,0.0228127816242515,0.328983253181138,0.283357689932635
2017-04-25,SPD,0.306170471556886,0.0228127816242515,0.328983253181138,0.283357689932635
2017-04-25,SPD,0.306170471556886,0.0228127816242515,0.328983253181138,0.283357689932635
2017-04-25,Grüne,0.066326253742515,0.0123641008607784,0.0786903546032934,0.0539621528817365
2017-04-25,Grüne,0.066326253742515,0.0123641008607784,0.0786903546032934,0.0539621528817365
2017-04-25,Grüne,0.066326253742515,0.0123641008607784,0.0786903546032934,0.0539621528817365
2017-04-25,Grüne,0.066326253742515,0.0123641008607784,0.0786903546032934,0.0539621528817365
2017-04-25,FDP,0.0583387911676647,0.0115585750374251,0.0698973662050898,0.0467802161302395
2017-04-25,FDP,0.0583387911676647,0.0115585750374251,0.0698973662050898,0.0467802161302395
2017-04-25,FDP,0.0583387911676647,0.0115585750374251,0.0698973662050898,0.0467802161302395
2017-04-25,FDP,0.0583387911676647,0.0115585750374251,0.0698973662050898,0.0467802161302395
2017-04-25,Linke,0.0878429079341317,0.0139443965194611,0.101787304453593,0.0738985114146707
2017-04-25,Linke,0.0878429079341317,0.0139443965194611,0.101787304453593,0.0738985114146707
2017-04-25,Linke,0.0878429079341317,0.0139443965194611,0.101787304453593,0.0738985114146707
2017-04-25,Linke,0.0878429079341317,0.0139443965194611,0.101787304453593,0.0738985114146707
2017-04-25,AfD,0.0878096931137725,0.0140025065494012,0.101812199663174,0.0738071865643713
2017-04-25,AfD,0.0878096931137725,0.0140025065494012,0.101812199663174,0.0738071865643713
2017-04-25,AfD,0.0878096931137725,0.0140025065494012,0.101812199663174,0.0738071865643713
2017-04-25,AfD,0.0878096931137725,0.0140025065494012,0.101812199663174,0.0738071865643713
2017-04-26,CDU/CSU,0.351743353281664,0.0242871078190915,0.376030461100755,0.327456245462572
2017-04-26,SPD,0.306470126557441,0.0234599666437751,0.329930093201217,0.283010159913666
2017-04-26,Grüne,0.0686024722849014,0.0128766810556264,0.0814791533405278,0.055725791229275
2017-04-26,FDP,0.0582581183164917,0.0118804238202688,0.0701385421367605,0.0463776944962229
2017-04-26,Linke,0.0857691553026587,0.014207140194251,0.0999762954969096,0.0715620151084077
2017-04-26,AfD,0.0901579515353674,0.0145384253899735,0.104696376925341,0.0756195261453939
2017-04-28,CDU/CSU,0.354373088685015,0.0243924958074381,0.378765584492453,0.329980592877577
2017-04-28,SPD,0.302465226398343,0.0234315083357995,0.325896734734142,0.279033718062543
2017-04-28,Grüne,0.0699048041826971,0.013024225115912,0.0829290292986091,0.0568805790667851
2017-04-28,FDP,0.0596137910624445,0.0120516326329289,0.0716654236953734,0.0475621584295156
2017-04-28,Linke,0.0871110782282727,0.0143507882016376,0.10146186642991,0.0727602900266351
2017-04-28,AfD,0.088848771825984,0.014471240998323,0.103320012824307,0.074377530827661
2017-04-29,CDU/CSU,0.354890720171981,0.023143425295593,0.378034145467574,0.331747294876388
2017-04-29,SPD,0.298788964528843,0.0221599919383733,0.320948956467216,0.276628972590469
2017-04-29,Grüne,0.0711783410963812,0.012472139018273,0.0836504801146542,0.0587062020781082
2017-04-29,FDP,0.060914098889287,0.0115650958437836,0.0724791947330706,0.0493490030455034
2017-04-29,Linke,0.0873768362594052,0.0136241329272662,0.101000969186671,0.073752703332139
2017-04-29,AfD,0.0889546757434611,0.0137335050161233,0.102688180759584,0.0752211707273379
2017-05-02,CDU/CSU,0.354898727370496,0.0231502912708371,0.378049018641334,0.331748436099659
2017-05-02,SPD,0.296052607994264,0.0221119752643843,0.318164583258648,0.27394063272988
2017-05-02,Grüne,0.0711816633805342,0.0124749157555117,0.0836565791360459,0.0587067476250224
2017-05-02,FDP,0.0618238035490231,0.011636689370855,0.0734604929198781,0.0501871141781681
2017-05-02,Linke,0.0891965405986736,0.0137340473203083,0.102930587918982,0.0754624932783653
2017-05-02,AfD,0.087124932783653,0.013626284280337,0.10075121706399,0.073498648503316
2017-05-03,CDU/CSU,0.354896440419618,0.0231566403658209,0.378053080785439,0.331739800053797
2017-05-03,SPD,0.292460772886219,0.0220446884246391,0.314505461310858,0.27041608446158
2017-05-03,Grüne,0.0729772258585134,0.0126047476015422,0.0855819734600556,0.0603724782569712
2017-05-03,FDP,0.063619653904779,0.01177905585941,0.075398709764189,0.051840598045369
2017-05-03,Linke,0.0892006634986102,0.0137366780238501,0.10293734152246,0.0754639854747601
2017-05-03,AfD,0.0853286111360172,0.0135118981439971,0.0988405092800144,0.0718167129920201
2017-05-04,CDU/CSU,0.356702843304332,0.0231949816127007,0.379897824917033,0.333507861691632
2017-05-04,SPD,0.290653421831554,0.0219991290698717,0.312652550901426,0.268654292761683
2017-05-04,Grüne,0.0720741770562382,0.012515909050139,0.0845900861063773,0.0595582680060992
2017-05-04,FDP,0.0645214817472419,0.0118788815140371,0.0764003632612791,0.0526426002332048
2017-05-04,Linke,0.0892039644811194,0.0137382985021078,0.102942262983227,0.0754656659790116
2017-05-04,AfD,0.0853269351511346,0.013513107902054,0.0988400430531886,0.0718138272490806
2017-05-06,CDU/CSU,0.356546735556599,0.0238165852512917,0.380363320807891,0.332730150305308
2017-05-06,SPD,0.288866604039455,0.0225515500234852,0.31141815406294,0.26631505401597
2017-05-06,Grüne,0.0721723813997182,0.0128542743071865,0.0850266557069047,0.0593181070925317
2017-05-06,FDP,0.0647355565993424,0.0122038684828558,0.0769394250821982,0.0525316881164866
2017-05-06,Linke,0.0891662752465946,0.0141035697510568,0.103269844997651,0.0750627054955378
2017-05-06,AfD,0.0851056834194458,0.01386771723814,0.0989734006575857,0.0712379661813058
2017-05-09,CDU/CSU,0.358433080453311,0.0238030130186382,0.382236093471949,0.334630067434673
2017-05-09,SPD,0.285951109862321,0.0224517448721551,0.308402854734476,0.263499364990166
2017-05-09,Grüne,0.0731188536105648,0.0129039898847991,0.0860228434953639,0.0602148637257657
2017-05-09,FDP,0.0647513346445631,0.0121831066779058,0.0769344413224688,0.0525682279666573
2017-05-09,Linke,0.0882457619181418,0.0140257197714714,0.102271481689613,0.0742200421466704
2017-05-09,AfD,0.0870562892198183,0.013960205113796,0.101016494333614,0.0730960841060223
2017-05-10,CDU/CSU,0.358503176165339,0.0231820103784558,0.381685186543795,0.335321165786884
2017-05-10,SPD,0.287923414154066,0.0219042229578599,0.309827637111926,0.266019191196206
2017-05-10,Grüne,0.0711881542453252,0.0124373391786705,0.0836254934239957,0.0587508150666547
2017-05-10,FDP,0.0649861322358415,0.0118740869643017,0.0768602192001431,0.0531120452715398
2017-05-10,Linke,0.0878768900420506,0.0136499158987206,0.101526805940771,0.0742269741433301
2017-05-10,AfD,0.0845021025319853,0.0134463049118726,0.0979484074438579,0.0710557976201127
2017-05-11,CDU/CSU,0.360648045644214,0.0227522157881291,0.383400261432343,0.337895829856085
2017-05-11,SPD,0.284673422464447,0.0213810985267819,0.306054520991229,0.263292323937665
2017-05-11,Grüne,0.0724082432087201,0.0122904624031338,0.0846987056118539,0.0601177808055863
2017-05-11,FDP,0.0673005194584008,0.0118442348633228,0.0791447543217236,0.0554562845950779
2017-05-11,Linke,0.0862198756706123,0.0132571327599421,0.0994770084305544,0.0729627429106702
2017-05-11,AfD,0.0852490845610151,0.0132069479690028,0.0984560325300179,0.0720421365920123
2017-05-13,CDU/CSU,0.362231000429369,0.0228725272649206,0.385103527694289,0.339358473164448
2017-05-13,SPD,0.283135251180764,0.0214383847144697,0.304573635895234,0.261696866466295
2017-05-13,Grüne,0.0740060111635895,0.0124622687848862,0.0864682799484758,0.0615437423787033
2017-05-13,FDP,0.0673619579218549,0.0118990442249893,0.0792610021468441,0.0554629136968656
2017-05-13,Linke,0.0877655646200086,0.0134144182052383,0.101179982825247,0.0743511464147703
2017-05-13,AfD,0.0836316015457278,0.0131571584370975,0.0967887599828253,0.0704744431086303
2017-05-16,CDU/CSU,0.364016358157555,0.0229276056823074,0.386943963839862,0.341088752475248
2017-05-16,SPD,0.283169177787344,0.0214688738699957,0.30463805165734,0.261700303917348
2017-05-16,Grüne,0.072262591476539,0.0123450357296599,0.0846076272061989,0.059917555746879
2017-05-16,FDP,0.0691089108910891,0.0120381601377529,0.081147071028842,0.0570707507533362
2017-05-16,Linke,0.085980198019802,0.0133279810589755,0.0993081790787774,0.0726522169608265
2017-05-16,AfD,0.0835893241498063,0.0131752828239346,0.0967646069737409,0.0704140413258717
2017-05-17,CDU/CSU,0.36780156517046,0.0235519042907259,0.391353469461186,0.344249660879734
2017-05-17,SPD,0.277455248718179,0.0218900971485113,0.299345345866691,0.255565151569668
2017-05-17,Grüne,0.0723639471080327,0.0126609939731942,0.085024941081227,0.0597029531348385
2017-05-17,FDP,0.0708716380318431,0.0124683592695871,0.0833399973014302,0.058403278762256
2017-05-17,Linke,0.0862480885130881,0.0136741710893227,0.0999222596024107,0.0725739174237654
2017-05-17,AfD,0.0841980750202393,0.0135284330304938,0.0977265080507331,0.0706696419897454
2017-05-18,CDU/CSU,0.368658077863457,0.0240284587173218,0.392686536580779,0.344629619146135
2017-05-18,SPD,0.27683750235095,0.0222931662591687,0.299130668610118,0.254544336091781
2017-05-18,Grüne,0.0720171149144254,0.0128936110588678,0.0849107259732932,0.0591235038555576
2017-05-18,FDP,0.071413391009968,0.0127802125258604,0.0841936035358285,0.0586331784841076
2017-05-18,Linke,0.0860297160052661,0.0138705059243935,0.0999002219296596,0.0721592100808727
2017-05-18,AfD,0.0825239796877939,0.013683902576641,0.0962078822644348,0.0688400771111529
2017-05-19,CDU/CSU,0.3699220657277,0.0240288516431925,0.393950917370892,0.345893214084507
2017-05-19,SPD,0.274333333333333,0.0222117943661972,0.296545127699531,0.252121538967136
2017-05-19,Grüne,0.0707671361502347,0.0127762723004695,0.0835434084507042,0.0579908638497653
